Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,fail_reason,nom_classification,is_provincia,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Laboratorio Camicerie Eugenia Speri,SOTTOPORT. delle ACQUE 5013,,Camiceria,,,,,,,5,page_5_semantic.csv,cover_ads,,,,,False,"Nominatim failed: query=Sottoportego delle Acque, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sottoportego delle Acque, Venezia, Italy",False,,,nominatim_failed,
Rag. Paolo Vasquez,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Addetto,I. Ragioniere,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Filipponi Vincenzo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Ufficio Stampa,,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Serrao Francesco Antonio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Ufficio Stampa,,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Gian Luigi Gualandi,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Servizi elettorali,V. Prefetto Ispett.,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Germanico Ravenna,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Economato,,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Gregorio Beltrame,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo divisione,,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Rag. Paolo Vasquez,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Dirigente,I. Ragioniere,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Domenico Dal Cortivo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Divisione,Vice Prefetto Ispett.,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Ciro Siragusa,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Divisione,Consigliere di I. cl.,,,,,42,page_42_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Teofilo Uni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Divisione,Consigliere i. cl.,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Romolo Bruni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Medico Provinciale,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Aldo Ademollo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Veterinarî prov.,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Carlo Mirza,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,I.o Segretario,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Teofilo Uni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Divisione,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Ig. Rumoio Alliata,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Ragioniere,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dr. Sandrino Calcagno,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Rag. capi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Rag. Oreste Minneci,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Rag. capi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Germanico Ravenna,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Amministratore,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
il Prefetto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Presidente,-,In sede di tutela,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dal Cortivo Dr. Domenico,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Beltrame Dr. Gregorio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Siragusa Dr. Ciro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Bandarin Avv. Silvestro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Frascella Avv. Giuseppe,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Zennaril Ing. Antonio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Sabbadin Rag. Giordano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Venchierutti Avv. Iginio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Francesconi Ing. Carlo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Fano Avv. Luciano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Agregati per la risoluzione dei ricorsi in materia di tributi locali,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Chiestiura Corona Michele,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Agregati per la risoluzione dei ricorsi in materia di tributi locali,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Guerriero Dr. Anello,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Penzo Ing. Felice,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Capisani Dario,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Segretario,-,Divisione III.B,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Siragusa Dr. Ciro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Beltrame Dr. Gregorio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Frascella Avv. Giuseppe,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Sabbadin Rag. Giordano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Bandarin rag. Giordano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro supplente,-,In sede giuridizionale,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Spaziantie Dr. Domenico,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Segretario,-,In sede giuridizionale,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Frascino dott. Jerasino,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Presidente,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Alberi rag. Giovanni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Adami ing. Mario,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Giurii Umberto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Orsoni Angelo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Velatta ing. Massimo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
RigoBon Pietro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Membri della I.a Sezione,,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",no_civic_number,inside_venice,False,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Prati ing. Aldo.,,,,Presidente,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Monaco Angelo,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Cella Prof. Antonio,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Dell'Olivo ing. Giovanni,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Duse avv. Gaetano,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Mascaro ing. Nicolà,,,,Membro supplente,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
De Filippi Tito,,,,Membro supplente,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Di Filippo avv. Anieno,,,,Presidente,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Ferraboschi dott. Umberto,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Acerra dott. Manfredi,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bottari avv. Ezio,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Della Santa avv. Giovanni,,,,Membro effettivo,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Boldini Giorgio,,,,Membro supplente,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Nardini avv. Vittorio,,,,Membro supplente,",",,,,,44,page_44_semantic.csv,government,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
