Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon
Meneghelli Eugenio,Via Roma 62A,Mirano,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Roma 62A, Mirano, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Roma 62A, Mirano, Italy","Via Roma 62A, Mirano",True,45.4839275,12.1050295
Michel; Antonio,Via Roverelli 5,Fosso,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Roverelli 5, Fosso, Italy | type=unclassified class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Roverelli 5, Fosso, Italy","Via Roverelli 5, Fosso",True,45.3913977,12.0416422
Monopoli Mauro,Via Aleardi 89,Mestre,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Aleardi 89, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Aleardi 89, Mestre, Italy","Via Aleardi 89, Mestre",True,45.4838341,12.2385522
Nadali Domenico,Via Cavour,Portogruaro,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Cavour, Portogruaro, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Cavour, Portogruaro, Italy","Via Cavour, Portogruaro",True,45.7735847,12.8364933
Pacchioni; Franco,Via Tempesta,Noale,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Tempesta, Noale, Italy | type=primary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Tempesta, Noale, Italy","Via Tempesta, Noale",True,45.561274,12.0727302
Palà Erminio,Via Marghera 143,Mestre,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Marghera 143, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Marghera 143, Mestre, Italy","Via Marghera 143, Mestre",True,45.4902118,12.2479596
Perale Ferdinando,Via Umberto  1 33,Mirano,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Umberto I 33, Mirano, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Umberto I 33, Mirano, Italy","Via Umberto I 33, Mirano",True,45.5217759,9.2020517
Peschatta Giliberto,Via Dante 95,Mestre,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Dante 95, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Dante 95, Mestre, Italy","Via Dante 95, Mestre",True,45.4893314,12.2390797
Poleselli Giacomo,Via Manin 45,Portogruaro,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Manin 45, Portogruaro, Italy | type=secondary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Manin 45, Portogruaro, Italy","Via Manin 45, Portogruaro",True,45.7737871,12.8411354
Ravassini Italo,Via Col di Lana,Mestre,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Col di Lana, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Col di Lana, Mestre, Italy","Via Col di Lana, Mestre",True,45.4842517,12.2303656
Scarpa Amedeo,S. Nicolò 361,Chioggia,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: S. Nicolò 361, Chioggia, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"S. Nicolò 361, Chioggia, Italy","S. Nicolò 361, Chioggia",True,45.220743,12.2780747
Spada Giovanni,Via Cappuccina 48,Mestre,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Cappuccina 48, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Cappuccina 48, Mestre, Italy","Via Cappuccina 48, Mestre",True,45.4859854,12.2377485
Toffanelli Marcello,S. Nicolò 39-F,Lido,,,Farmacisti,",",,,115,page_115_semantic.csv,professionisti,,,,,False,"Nominatim outside: S. Nicolò 39-F, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"S. Nicolò 39-F, Lido, Italy","S. Nicolò 39-F, Lido",True,45.4290889,12.3817859
Vianello Enrico,Via Gavazzi 6,Marghera,,,Farmacisti,",",,,116,page_116_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Gavazzi 6, Marghera, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Gavazzi 6, Marghera, Italy","Via Gavazzi 6, Marghera",True,45.4762845,12.2262887
Beligrandi Giovanni,Via Pietro Orseolo II,Lido,,,Ingegneri,",",,,116,page_116_semantic.csv,professionisti,,,,San Pietro,False,"Nominatim outside: Via Pietro Orseolo II, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Pietro Orseolo II, Lido, Italy","Via Pietro Orseolo II, Lido",True,45.4184276,12.3755582
Berengo Carlo,Via Mazzini,Mestre,,,Ingegneri,",",,,116,page_116_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Mazzini, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Mazzini, Mestre, Italy","Via Mazzini, Mestre",True,45.4921841,12.2377034
Gellimberti Carlo,Stradale Ponte Caneva 622,Chioggia,,,Ingegneri,",",,,116,page_116_semantic.csv,professionisti,,,,,False,"Nominatim outside: Stradale Ponte Caneva 622, Chioggia, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Stradale Ponte Caneva 622, Chioggia, Italy","Stradale Ponte Caneva 622, Chioggia",True,45.2219527,12.2802204
Gatti Aldo,Via Pietro Bembo,Lido,,,Ingegneri,",",,,116,page_116_semantic.csv,professionisti,,,,San Pietro,False,"Nominatim outside: Via Pietro Bembo, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Pietro Bembo, Lido, Italy","Via Pietro Bembo, Lido",True,45.408996,12.3652858
Loffredo Luigi,Via Contarini,Lido,,,,",",,,117,page_117_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Contarini, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Contarini, Lido, Italy","Via Contarini, Lido",True,45.4117206,12.3675692
Cantamascea Gustavo,Via Partecipazio,Lido,,,Medicina generale,VETRITAL S. A.,,,118,page_118_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Partecipazio, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Partecipazio, Lido, Italy","Via Partecipazio, Lido",True,45.4146691,12.3683344
Gallo Pietro,Via Algarotti,Lido,,,Medicina generale,VETRITAL S. A.,,,118,page_118_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Algarotti, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Algarotti, Lido, Italy","Via Algarotti, Lido",True,45.4099785,12.3656943
Gambarin Laura,Via Algarotti,Lido,,,Medicina generale,VETRITAL S. A.,,,118,page_118_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Algarotti, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Algarotti, Lido, Italy","Via Algarotti, Lido",True,45.4099785,12.3656943
Ginazzo Gaspare,Via Verdi 79,Venezia Marghera,,,Medicina generale,VETRITAL S. A.,,,118,page_118_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Verdi 79, Marghera, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Verdi 79, Marghera, Italy","Via Verdi 79, Marghera",True,45.4923417,12.2322154
Guidice Antonio,Via Contarini,Lido,,,Medicina generale,VETRITAL S. A.,,,119,page_119_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Contarini, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Contarini, Lido, Italy","Via Contarini, Lido",True,45.4117206,12.3675692
Mason Mario,Va Poerio 2,Mestre,,,Medicina generale,VETRITAL S. A.,,,119,page_119_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Poerio 2, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Poerio 2, Mestre, Italy","Via Poerio 2, Mestre",True,45.4925676,12.2427719
Mason Pietro,"Via Poerio, 2",Mestre,,,Medicina generale,VETRITAL S. A.,,,119,page_119_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Poerio 2, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Poerio 2, Mestre, Italy","Via Poerio 2, Mestre",True,45.4925676,12.2427719
Cadelli Comm. Giusto,"Via Verdi, 7",Mestre,,,Odontoiatra; Gabinetto Dentistico,Protesi di precisione - Tel. 50-599,,,122,page_122_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Verdi 7, Mestre, Italy | type=residential class=highway | FLAGGED",,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Verdi 7, Mestre, Italy","Via Verdi 7, Mestre",True,45.4923417,12.2322154
Dal Bon Antonia,S. Marco 4541,Zelarino,,,Concessionario esclusivo: Rag. Cleto Rossini,",",,,123,page_123_semantic.csv,professionisti,4541.0,,SAN MARCO,,False,"Nominatim outside: S. Marco 4541, Zelarino, Italy | type=residential class=highway | FLAGGED",False,number_not_in_reference,outside_venice,5f,nominatim_outside_flagged,"S. Marco 4541, Zelarino, Italy","S. Marco 4541, Zelarino",True,45.5028308,12.2229367
Bolognesi rag. Sergio,Mestre via Rosa,,,,Concessionario esclusivo: Rag. Cleto Rossini,", ,",,,124,page_124_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Rosa, Mestre, Italy | type=pedestrian class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Rosa, Mestre, Italy","Via Rosa, Mestre",True,45.4922724,12.2393632
Trevisan rag. Giovanni,Mestre Via V*vi*l,,,,Concessionario esclusivo: Rag. Cleto Rossini,", ,",,,124,page_124_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Vivaldi, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Vivaldi, Mestre, Italy","Via Vivaldi, Mestre",True,45.4935539,12.2301828
Gambato dr. Ugo,"Via Carduccf, 35",Mestre,,,Category: Ospitalità,"sudd. 1,  2",,,127,page_127_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Carducci 35, Mestre, Italy | type=tertiary class=highway | FLAGGED",,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Carducci 35, Mestre, Italy","Via Carducci 35, Mestre",True,45.4910005,12.2397654
Bolognesi rag. Sergio,Via Rosa 22,Mestre,,,Categoria XXII,Cead. 30.,,,128,page_128_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Rosa 22, Mestre, Italy | type=pedestrian class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Rosa 22, Mestre, Italy","Via Rosa 22, Mestre",True,45.4922724,12.2393632
Gambaro d. Ugo,Via Carducci 35,Mestre,,,Categoria XXII,"sudd. 28,  36.",,,128,page_128_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Carducci 35, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Carducci 35, Mestre, Italy","Via Carducci 35, Mestre",True,45.4910005,12.2397654
Bolognesi Sergio,Via Rosa,Mestre,,,Ragioniere,Ragionieri,,,128,page_128_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Rosa, Mestre, Italy | type=pedestrian class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Rosa, Mestre, Italy","Via Rosa, Mestre",True,45.4922724,12.2393632
Camuffo Mario,Calle Corona 32,Chioggia,,,Ragioniere,Ragionieri,,,128,page_128_semantic.csv,professionisti,,,,,False,"Nominatim outside: Calle Corona 32, Chioggia, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Calle Corona 32, Chioggia, Italy","Calle Corona 32, Chioggia",True,45.2208934,12.2790163
Gambato Ugo Renzo,Via Carducci 33,Mestre,,,Ragioniere,Ragionieri,,,128,page_128_semantic.csv,professionisti,,,,,False,"Nominatim outside: Via Carducci 33, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Carducci 33, Mestre, Italy","Via Carducci 33, Mestre",True,45.4910005,12.2397654
Vezani Fulgenzio,Riv. XX Sett. 26,Mestre,,,Veterinario,Veterinari,,,128,page_128_semantic.csv,professionisti,,,,,False,"Nominatim outside: Riviera XX Settembre 26, Mestre, Italy | type=pedestrian class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Riviera XX Settembre 26, Mestre, Italy","Riviera XX Settembre 26, Mestre",True,45.492936,12.2383344
Gasparini Giovanni,Zulian 708,Lido,Abiti confezionati,,,"Confezioni per uomo, Camicerie, Maglierie, Mercerie-s, Telef. 20-693",,,133,page_133_semantic.csv,industria,,,,,False,"Nominatim outside: Zulian 708, Lido, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Zulian 708, Lido, Italy","Zulian 708, Lido",True,45.4139308,12.3685854
Caldera Efso,"Mestre, Via Piave, 47",Lido,Accessori per auto e lubrificanti,,,Autorimessa « Roma »,,,133,page_133_semantic.csv,industria,,,,,False,"Nominatim outside: Via Piave 47, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Piave 47, Mestre, Italy","Via Piave 47, Mestre",True,45.4884356,12.2346126
S.I.R.I.,"Via Piave, 62",Mestre,Accessori per imballaggio,,,,,,133,page_133_semantic.csv,industria,,,,,False,"Nominatim outside: Via Piave 62, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Piave 62, Mestre, Italy","Via Piave 62, Mestre",True,45.4884356,12.2346126
Casano G. B.,"Via Giustizia, 18",Mestre,Aceto,,,"fabbriche,",,,133,page_133_semantic.csv,industria,,,,,False,"Nominatim outside: Via Giustizia 18, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Giustizia 18, Mestre, Italy","Via Giustizia 18, Mestre",True,45.4859159,12.2209384
Compagnia Generale delle Acque per l’Estero,S. Benedetto 3381,Mestre,Acqua potabile,,,"forniture di,",,,133,page_133_semantic.csv,industria,,,,,False,"Nominatim outside: S. Benedetto 3381, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"S. Benedetto 3381, Mestre, Italy","S. Benedetto 3381, Mestre",True,45.5090732,12.258205
Pagnacco Giuseppe,Via Dante 117,Mestre,Acque minerali,,,"Fabbricazione bibite CHABESO,  Limonate ed Affini",,,134,page_134_semantic.csv,industria,,,,,False,"Nominatim outside: Via Dante 117, Mestre, Italy | type=residential class=highway | FLAGGED",,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Dante 117, Mestre, Italy","Via Dante 117, Mestre",True,45.4839116,12.2352799
Tocchetto Mario,"Via Torre Belfredo, 90",Mestre,Acque minerali,,,"Fabbricazione bibite CHABESO,  Limonate ed Affini",,,134,page_134_semantic.csv,industria,,,,,False,"Nominatim outside: Via Torre Belfredo 90, Mestre, Italy | type=residential class=highway | FLAGGED",,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Torre Belfredo 90, Mestre, Italy","Via Torre Belfredo 90, Mestre",True,45.4967348,12.2424073
Basciano Raffaele,Via Palazzo 23,Mestre,Agenzie compra-vendita immobili,,,"affittanze,  mediazioni ammazione,",,,135,page_135_semantic.csv,industria,,,,,False,"Nominatim outside: Via Palazzo 23, Mestre, Italy | type=pedestrian class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Palazzo 23, Mestre, Italy","Via Palazzo 23, Mestre",True,45.4955716,12.2435681
Ferro Luigi,Gran Viale 19,Lido,Agenzie compra-vendita immobili,,,"affittanze,  mediazioni ammazione,",,,135,page_135_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 19, Lido, Italy | type=tertiary class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Gran Viale 19, Lido, Italy","Gran Viale 19, Lido",True,45.4170257,12.3685387
AGENZIA D'AFFARI L'AUTOMOBILE,Via Olivi 31,Mestre,Agenzie e d'affari,,,"affittanze,  mediazioni ammazione,",,,135,page_135_semantic.csv,industria,,,,,False,"Nominatim outside: Via Olivi 31, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Olivi 31, Mestre, Italy","Via Olivi 31, Mestre",True,45.49125,12.2414996
INTREV Agenzia,Via Mazzini 5110,Mestre,Agenzie d’informazioni,,,Bollettino quotidiano d’informazioni,,,136,page_136_semantic.csv,industria,,,,,False,"Nominatim outside: Via Mazzini 5110, Mestre, Italy | type=residential class=highway | FLAGGED",False,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Mazzini 5110, Mestre, Italy","Via Mazzini 5110, Mestre",True,45.4921841,12.2377034
S. A. Gestione Agenzie Marittime Adriatiche,"S. Marco, 1128",Mestre,Agenzie marittime,,,"affittanze,  mediazioni ammazione,",,,136,page_136_semantic.csv,industria,1128.0,,SAN MARCO,,False,"Nominatim outside: S. Marco, 1128, Mestre, Italy | type=tertiary class=highway | FLAGGED",False,number_not_in_reference,outside_venice,5f,nominatim_outside_flagged,"S. Marco, 1128, Mestre, Italy","S. Marco, 1128, Mestre",True,45.4778812,12.2661706
Masin Antonio,Via Aquileia,Lido,Agenzie di trasporti,,,"affittanze,  mediazioni ammazione,",,,137,page_137_semantic.csv,industria,,,,,False,"Nominatim outside: Via Aquileia, Lido, Italy | type=residential class=highway | FLAGGED",,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Aquileia, Lido, Italy","Via Aquileia, Lido",True,45.4198374,12.3753878
Moro Aldo,"Via Olivi, 13",Mestre,Agrumi,,,"affittanze,  mediazioni ammazione,",,,137,page_137_semantic.csv,industria,,,,,False,"Nominatim outside: Via Olivi 13, Mestre, Italy | type=residential class=highway | FLAGGED",,no_civic_number,outside_venice,5f,nominatim_outside_flagged,"Via Olivi 13, Mestre, Italy","Via Olivi 13, Mestre",True,45.49125,12.2414996
